transaction_id,timestamp,amount,sender_account,beneficiary_account,is_fraud_ground_truth,is_fraud_label,fraud_pattern
TX0000961,2026-03-09 00:33:32.071325490,218.97,A023,A027,0,0,normal
TX0004068,2026-03-09 00:39:45.512289150,176.55,A030,A002,0,0,normal
TX0000365,2026-03-09 00:42:17.989932152,774.91,A029,A006,0,0,normal
TX0002041,2026-03-09 01:29:47.822482376,1796.36,A001,A008,0,0,normal
TX0000097,2026-03-09 01:36:22.140696967,9845.7,A019,A021,1,1,repeated_pair
TX0001524,2026-03-09 01:58:04.907863664,1220.78,A016,A020,0,0,normal
TX0005601,2026-03-09 02:07:43.271000220,289.62,A020,A018,0,0,normal
TX0000659,2026-03-09 02:39:28.059459491,1771.29,A030,A015,0,0,normal
TX0001566,2026-03-09 02:40:51.973696649,869.03,A022,A023,0,0,normal
TX0004061,2026-03-09 03:06:15.561842778,343.62,A006,A020,0,0,normal
TX0003079,2026-03-09 03:17:10.362335313,2003.55,A016,A001,0,0,normal
TX0000763,2026-03-09 03:38:53.783217555,768.23,A026,A007,0,0,normal
TX0001397,2026-03-09 03:57:04.427504590,509.18,A014,A015,0,0,normal
TX0002593,2026-03-09 03:58:07.096195046,145.53,A021,A007,0,0,normal
TX0003272,2026-03-09 03:58:19.248286769,454.31,A007,A009,0,0,normal
TX0004886,2026-03-09 04:08:15.276124817,108.29,A015,A006,0,0,normal
TX0000040,2026-03-09 05:03:55.271060415,581.09,A027,A003,0,0,normal
TX0003483,2026-03-09 05:10:38.293008669,1415.18,A017,A015,0,0,normal
TX0005135,2026-03-09 05:21:51.048467102,1658.4,A022,A001,0,0,normal
TX0001525,2026-03-09 05:43:00.913497308,1855.49,A025,A020,0,0,normal
TX0004756,2026-03-09 06:07:18.512739664,506.32,A009,A005,0,0,normal
TX0002799,2026-03-09 06:08:19.305756535,163.62,A016,A027,0,0,normal
TX0001977,2026-03-09 06:18:45.591023690,294.55,A013,A006,0,0,normal
TX0004610,2026-03-09 06:39:22.628375388,2233.45,A016,A029,0,0,normal
TX0003011,2026-03-09 06:58:49.892558437,340.13,A003,A001,0,0,normal
TX0000627,2026-03-09 07:13:32.139398742,294.25,A012,A029,0,0,normal
TX0003455,2026-03-09 07:24:12.531229462,209.48,A030,A011,0,0,normal
TX0004252,2026-03-09 07:25:05.248543723,743.19,A015,A027,0,0,normal
TX0002106,2026-03-09 08:57:26.074734280,475.86,A004,A020,0,0,normal
TX0003911,2026-03-09 09:08:46.001088777,9970.16,A003,A030,1,0,structuring
TX0001887,2026-03-09 09:25:59.822639955,398.35,A008,A021,0,0,normal
TX0002166,2026-03-09 11:03:49.618703099,404.21,A019,A014,0,0,normal
TX0002541,2026-03-09 11:14:04.714219172,395.84,A017,A010,0,0,normal
TX0000377,2026-03-09 11:21:51.170417344,428.49,A027,A002,0,0,normal
TX0001526,2026-03-09 11:25:09.970843227,440.08,A012,A013,0,0,normal
TX0004661,2026-03-09 11:41:40.887869228,1483.14,A016,A002,0,0,normal
TX0004402,2026-03-09 12:16:49.277057429,317.54,A018,A022,0,0,normal
TX0002925,2026-03-09 12:19:34.819245049,21639.17,A030,A003,1,1,circular
TX0004442,2026-03-09 12:53:53.334029230,519.53,A030,A016,0,0,normal
TX0004491,2026-03-09 13:26:39.590662567,14019.43,A003,A013,1,0,circular
TX0002752,2026-03-09 13:47:39.549796970,476.18,A010,A008,0,0,normal
TX0003189,2026-03-09 13:54:45.260211833,620.34,A009,A001,0,0,normal
TX0005038,2026-03-09 14:32:56.001858758,84.54,A029,A019,0,0,normal
TX0000826,2026-03-09 14:50:02.485121895,183.0,A010,A023,0,0,normal
TX0001783,2026-03-09 14:53:18.402367907,399.15,A028,A012,0,0,normal
TX0002710,2026-03-09 15:03:44.448151450,519.19,A017,A026,0,0,normal
TX0000497,2026-03-09 15:16:55.349213002,451.12,A001,A004,0,0,normal
TX0005314,2026-03-09 15:25:14.657346779,235.24,A005,A019,0,0,normal
TX0000150,2026-03-09 16:14:24.481403422,218.73,A015,A027,0,0,normal
TX0001235,2026-03-09 16:37:06.453491438,1581.86,A007,A026,0,0,normal
TX0001224,2026-03-09 16:40:34.807772822,609.5,A013,A026,0,0,normal
TX0005494,2026-03-09 17:16:26.333200075,470.76,A018,A008,0,0,normal
TX0001943,2026-03-09 17:19:59.111694661,206.4,A017,A021,0,0,normal
TX0001271,2026-03-09 18:13:59.256357489,754.02,A009,A023,0,0,normal
TX0002459,2026-03-09 18:27:28.052131156,930.41,A029,A001,0,0,normal
TX0000527,2026-03-09 18:38:17.022599810,588.63,A007,A024,0,0,normal
TX0001129,2026-03-09 19:16:33.588710828,296.64,A013,A019,0,0,normal
TX0003127,2026-03-09 20:10:42.365439501,9748.86,A013,A019,1,0,circular
TX0003971,2026-03-09 20:17:01.027743145,2368.33,A018,A028,0,0,normal
TX0005201,2026-03-09 20:30:25.995395031,228.75,A009,A027,0,0,normal
TX0004852,2026-03-09 20:42:39.347782506,16608.28,A013,A019,1,1,circular
TX0004011,2026-03-09 21:21:50.976906710,468.42,A005,A024,0,0,normal
TX0000816,2026-03-09 21:25:10.916096239,214.12,A014,A029,0,0,normal
TX0005323,2026-03-09 21:50:54.558853473,483.87,A018,A014,0,0,normal
TX0000355,2026-03-09 21:52:39.968211077,1365.7,A013,A030,0,0,normal
TX0005778,2026-03-09 22:23:20.779483679,106.87,A019,A023,0,0,normal
TX0002154,2026-03-09 23:09:16.099002535,337.93,A010,A004,0,0,normal
TX0002537,2026-03-09 23:18:03.822453287,868.82,A003,A013,0,0,normal
TX0000770,2026-03-09 23:36:08.349196451,155.82,A014,A028,0,0,normal
TX0001319,2026-03-10 00:18:15.301586477,136.45,A021,A007,0,0,normal
TX0001786,2026-03-10 00:49:28.598276787,1282.26,A006,A017,0,0,normal
TX0000525,2026-03-10 01:07:20.640086696,17951.89,A019,A021,1,0,repeated_pair
TX0000405,2026-03-10 01:09:39.560521996,1169.89,A013,A029,0,0,normal
TX0003335,2026-03-10 01:52:32.588105652,332.46,A004,A028,0,0,normal
TX0001162,2026-03-10 01:58:21.726846166,1667.15,A013,A012,0,0,normal
TX0004164,2026-03-10 01:59:32.624742229,9895.22,A030,A021,1,1,structuring
TX0003984,2026-03-10 02:08:13.348203622,708.51,A028,A013,0,0,normal
TX0000754,2026-03-10 02:08:28.430866268,391.64,A002,A001,0,0,normal
TX0004904,2026-03-10 02:20:50.939097473,243.92,A014,A004,0,0,normal
TX0000820,2026-03-10 02:56:45.256787355,275.15,A025,A017,0,0,normal
TX0000003,2026-03-10 05:28:09.508816127,266.98,A007,A009,0,0,normal
TX0005487,2026-03-10 05:36:51.618262881,9906.96,A019,A021,1,0,repeated_pair
TX0004672,2026-03-10 05:53:52.228255224,475.47,A016,A004,0,0,normal
TX0003318,2026-03-10 06:12:15.762104371,144.68,A003,A013,0,0,normal
TX0004997,2026-03-10 06:18:10.211002737,9835.26,A021,A019,1,0,structuring
TX0005159,2026-03-10 06:54:17.858966857,696.36,A029,A025,0,0,normal
TX0005486,2026-03-10 07:01:35.464310616,1257.23,A018,A013,0,0,normal
TX0005164,2026-03-10 08:14:38.448835457,379.76,A011,A003,0,0,normal
TX0003520,2026-03-10 08:24:52.877963915,197.2,A009,A028,0,0,normal
TX0000404,2026-03-10 08:49:43.615091473,87.46,A006,A010,0,0,normal
TX0005859,2026-03-10 09:01:17.925426722,508.85,A016,A013,0,0,normal
TX0004764,2026-03-10 09:14:14.122909460,479.31,A022,A019,0,0,normal
TX0000363,2026-03-10 09:31:41.727689994,485.25,A007,A003,0,0,normal
TX0000199,2026-03-10 09:37:55.660266643,431.51,A026,A013,0,0,normal
TX0005130,2026-03-10 09:57:31.653807024,9856.56,A003,A013,1,1,repeated_pair
TX0002721,2026-03-10 10:11:41.280452921,21046.44,A003,A013,1,0,circular
TX0002353,2026-03-10 10:16:54.793292269,9941.05,A013,A021,1,0,structuring
TX0002437,2026-03-10 10:45:42.349151481,9949.46,A030,A003,1,0,bursty
TX0004187,2026-03-10 10:52:38.066274206,393.64,A016,A002,0,0,normal
TX0001424,2026-03-10 10:57:16.596268808,227.69,A007,A001,0,0,normal
TX0002813,2026-03-10 11:19:05.932908143,55.37,A005,A007,0,0,normal
TX0004051,2026-03-10 11:21:05.794637370,1815.3,A018,A021,0,0,normal
TX0000680,2026-03-10 11:24:42.061498865,450.41,A008,A002,0,0,normal
TX0001851,2026-03-10 11:29:38.468272406,9764.55,A013,A021,1,1,bursty
TX0004434,2026-03-10 11:30:45.709244618,9916.81,A019,A003,1,0,bursty
TX0003005,2026-03-10 11:31:54.841375748,9743.85,A019,A013,1,0,bursty
TX0000875,2026-03-10 11:33:23.696957311,9635.24,A030,A021,1,1,bursty
TX0002001,2026-03-10 11:36:35.212953524,159.49,A030,A007,0,0,normal
TX0003050,2026-03-10 11:37:02.863661227,9634.58,A030,A021,1,1,bursty
TX0003224,2026-03-10 11:39:28.759152705,9912.42,A030,A013,1,0,bursty
TX0001003,2026-03-10 11:44:28.597329841,9900.2,A013,A019,1,1,bursty
TX0005184,2026-03-10 11:44:53.732092386,9926.83,A013,A021,1,1,bursty
TX0001309,2026-03-10 11:45:29.590809237,9919.57,A030,A013,1,0,bursty
TX0002171,2026-03-10 11:46:38.236458851,9801.54,A030,A019,1,1,bursty
TX0005394,2026-03-10 11:54:44.059360492,9695.16,A013,A030,1,1,bursty
TX0003874,2026-03-10 11:54:46.376006824,9690.24,A013,A019,1,0,bursty
TX0005373,2026-03-10 11:54:58.887208935,9980.33,A019,A030,1,0,bursty
TX0000533,2026-03-10 11:56:51.005543556,9880.16,A030,A019,1,1,bursty
TX0000249,2026-03-10 11:57:35.717372017,9935.71,A021,A030,1,0,bursty
TX0004067,2026-03-10 12:02:21.019866479,18939.25,A003,A019,1,0,bursty
TX0005385,2026-03-10 12:02:41.607903556,9813.42,A021,A003,1,1,bursty
TX0001306,2026-03-10 12:07:25.787688392,13336.81,A030,A013,1,0,bursty
TX0003045,2026-03-10 12:07:43.780682752,15930.18,A003,A013,1,1,bursty
TX0002638,2026-03-10 12:11:04.761799319,9833.56,A003,A013,1,1,bursty
TX0004633,2026-03-10 12:11:36.223974602,9913.23,A003,A021,1,1,bursty
TX0004260,2026-03-10 12:13:04.799609931,9843.03,A019,A021,1,0,bursty
TX0005665,2026-03-10 12:15:39.657832209,9890.74,A030,A021,1,0,bursty
TX0005276,2026-03-10 12:16:36.873957513,9909.01,A003,A021,1,0,bursty
TX0004112,2026-03-10 12:19:21.564394688,18949.58,A021,A013,1,0,bursty
TX0002266,2026-03-10 12:21:47.566500088,9875.88,A019,A030,1,0,bursty
TX0004332,2026-03-10 12:30:03.453193756,12143.06,A003,A013,1,0,bursty
TX0001367,2026-03-10 12:31:13.350337352,9612.24,A030,A013,1,1,bursty
TX0000244,2026-03-10 12:31:56.710511890,18722.64,A003,A030,1,0,bursty
TX0004805,2026-03-10 12:32:33.982870984,739.5,A008,A013,0,0,normal
TX0002029,2026-03-10 12:37:28.582170412,15501.25,A019,A003,1,0,bursty
TX0000801,2026-03-10 12:38:13.480060621,14101.93,A013,A019,1,1,bursty
TX0003508,2026-03-10 12:40:15.694325073,9820.54,A003,A013,1,0,bursty
TX0005340,2026-03-10 12:47:44.419183977,355.11,A028,A030,0,0,normal
TX0001044,2026-03-10 12:49:40.814541517,12715.87,A021,A019,1,1,bursty
TX0004254,2026-03-10 12:53:21.466144820,21787.99,A021,A030,1,0,bursty
TX0000436,2026-03-10 12:53:43.006189668,15350.47,A030,A013,1,0,bursty
TX0003249,2026-03-10 13:02:42.030549959,633.19,A004,A006,0,0,normal
TX0005281,2026-03-10 13:43:30.609456620,280.91,A024,A001,0,0,normal
TX0004527,2026-03-10 13:59:15.075897671,474.35,A028,A026,0,0,normal
TX0004221,2026-03-10 14:32:35.555560357,585.89,A008,A017,0,0,normal
TX0000081,2026-03-10 15:04:09.213089245,628.48,A023,A027,0,0,normal
TX0005018,2026-03-10 15:39:13.597616296,439.4,A016,A030,0,0,normal
TX0004531,2026-03-10 16:14:34.823469798,279.97,A026,A028,0,0,normal
TX0003994,2026-03-10 16:30:30.154283315,9936.7,A021,A030,1,1,circular
TX0002722,2026-03-10 16:46:03.586272496,9762.86,A013,A019,1,0,circular
TX0005757,2026-03-10 17:18:48.510147264,774.48,A006,A028,0,0,normal
TX0005844,2026-03-10 17:42:18.642903027,507.5,A029,A016,0,0,normal
TX0002753,2026-03-10 17:45:41.618819033,812.06,A018,A011,0,0,normal
TX0001581,2026-03-10 17:48:50.215917095,1776.8,A023,A005,0,0,normal
TX0001775,2026-03-10 18:04:05.097070055,18255.83,A030,A003,1,1,circular
TX0004827,2026-03-10 19:31:28.175847878,189.05,A014,A015,0,0,normal
TX0000194,2026-03-10 19:58:31.660270302,480.49,A005,A009,0,0,normal
TX0000602,2026-03-10 19:59:37.351940135,9740.62,A019,A021,1,1,structuring
TX0000903,2026-03-10 19:59:44.721602065,274.61,A015,A004,0,0,normal
TX0002697,2026-03-10 20:04:08.048343088,549.42,A027,A001,0,0,normal
TX0000390,2026-03-10 20:27:09.009640057,316.53,A027,A003,0,0,normal
TX0005615,2026-03-10 20:32:29.253925389,468.39,A006,A011,0,0,normal
TX0000532,2026-03-10 21:05:37.072025614,9637.8,A013,A019,1,0,circular
TX0000771,2026-03-10 21:12:47.072761767,381.58,A003,A017,0,0,normal
TX0000786,2026-03-10 21:59:46.534298006,841.53,A012,A005,0,0,normal
TX0005752,2026-03-10 22:32:27.766531467,447.56,A028,A003,0,0,normal
TX0005559,2026-03-10 22:41:26.001704307,1611.79,A025,A023,0,0,normal
TX0001130,2026-03-11 00:04:30.777171869,9620.97,A003,A021,1,0,structuring
TX0001828,2026-03-11 00:23:30.781204071,208.85,A023,A007,0,0,normal
TX0002685,2026-03-11 00:27:18.409930033,496.91,A028,A026,0,0,normal
TX0002177,2026-03-11 02:21:13.724707920,9721.25,A003,A013,1,0,repeated_pair
TX0003765,2026-03-11 02:26:17.282383055,801.91,A022,A015,0,0,normal
TX0002885,2026-03-11 02:54:07.646484626,1977.77,A030,A008,0,0,normal
TX0004945,2026-03-11 03:12:30.029269442,337.69,A023,A009,0,0,normal
TX0001769,2026-03-11 03:33:54.049820243,341.62,A014,A012,0,0,normal
TX0003755,2026-03-11 03:44:41.773667665,468.82,A015,A014,0,0,normal
TX0000842,2026-03-11 03:59:47.365932656,525.26,A012,A025,0,0,normal
TX0004738,2026-03-11 04:04:15.407539655,1023.33,A025,A029,0,0,normal
TX0005571,2026-03-11 04:16:13.598466460,14647.99,A021,A013,1,1,structuring
TX0001246,2026-03-11 04:27:23.963224619,286.97,A011,A023,0,0,normal
TX0004198,2026-03-11 05:23:38.928980296,9673.08,A019,A021,1,0,circular
TX0002342,2026-03-11 05:28:43.947997922,273.52,A016,A003,0,0,normal
TX0001638,2026-03-11 05:46:30.577025823,885.07,A026,A019,0,0,normal
TX0003350,2026-03-11 05:53:15.815937597,338.52,A026,A005,0,0,normal
TX0004681,2026-03-11 06:33:40.328188352,431.98,A028,A008,0,0,normal
TX0001803,2026-03-11 06:45:03.224821895,134.19,A025,A003,0,0,normal
TX0002672,2026-03-11 07:16:14.926543414,581.0,A013,A019,0,0,normal
TX0001629,2026-03-11 07:23:58.812853334,592.17,A022,A018,0,0,normal
TX0004742,2026-03-11 07:26:13.401077048,509.47,A007,A024,0,0,normal
TX0000615,2026-03-11 08:03:13.729222616,4502.64,A026,A017,0,0,normal
TX0002798,2026-03-11 08:36:26.132843941,9849.71,A003,A013,1,0,repeated_pair
TX0005147,2026-03-11 10:21:41.806823906,666.69,A030,A009,0,0,normal
TX0003069,2026-03-11 10:30:36.863521785,247.5,A004,A010,0,0,normal
TX0000348,2026-03-11 11:11:39.721100568,487.04,A008,A024,0,0,normal
TX0002094,2026-03-11 11:21:31.348461455,313.15,A020,A014,0,0,normal
TX0000039,2026-03-11 11:32:47.900082611,340.42,A015,A010,0,0,normal
TX0005767,2026-03-11 12:03:58.128901754,9682.3,A003,A013,1,0,repeated_pair
TX0002699,2026-03-11 12:07:44.712269330,9676.84,A019,A021,1,1,repeated_pair
TX0003853,2026-03-11 12:17:02.265269943,388.39,A029,A004,0,0,normal
TX0001401,2026-03-11 12:40:54.034707478,326.96,A023,A021,0,0,normal
TX0001903,2026-03-11 13:18:31.594422706,253.03,A007,A003,0,0,normal
TX0000571,2026-03-11 13:27:11.424354527,350.01,A016,A015,0,0,normal
TX0003322,2026-03-11 13:37:20.749877605,306.0,A003,A022,0,0,normal
TX0004766,2026-03-11 13:56:42.504606656,929.4,A017,A030,0,0,normal
TX0002129,2026-03-11 14:25:48.240518085,579.86,A006,A016,0,0,normal
TX0002580,2026-03-11 14:28:19.127314069,168.79,A023,A016,0,0,normal
TX0005801,2026-03-11 14:40:46.044915075,649.98,A020,A008,0,0,normal
TX0003823,2026-03-11 14:42:41.481486026,14625.49,A019,A021,1,0,repeated_pair
TX0001539,2026-03-11 15:00:10.983158789,120.42,A025,A018,0,0,normal
TX0004192,2026-03-11 15:04:04.265442697,1108.44,A011,A024,0,0,normal
TX0000080,2026-03-11 16:32:02.557597557,1024.94,A022,A013,0,0,normal
TX0004481,2026-03-11 16:44:47.932809369,427.49,A019,A002,0,0,normal
TX0003923,2026-03-11 17:12:16.860006884,1444.6,A017,A019,0,0,normal
TX0001195,2026-03-11 17:21:26.588552709,210.52,A011,A027,0,0,normal
TX0005120,2026-03-11 17:24:03.259804555,786.39,A015,A023,0,0,normal
TX0003163,2026-03-11 17:51:04.064652112,9740.44,A019,A021,1,1,circular
TX0002508,2026-03-11 18:41:21.431077051,302.58,A025,A026,0,0,normal
TX0001067,2026-03-11 18:54:59.768558263,3705.8,A013,A005,0,0,normal
TX0004932,2026-03-11 18:57:21.428083162,316.68,A002,A028,0,0,normal
TX0005193,2026-03-11 19:23:22.600807570,224.7,A008,A020,0,0,normal
TX0001954,2026-03-11 19:43:30.517272064,352.95,A029,A017,0,0,normal
TX0000988,2026-03-11 19:47:39.552303693,264.33,A020,A019,0,0,normal
TX0005190,2026-03-11 20:15:18.587472556,941.15,A002,A012,0,0,normal
TX0002074,2026-03-11 21:39:32.337727507,448.98,A007,A023,0,0,normal
TX0005890,2026-03-11 21:46:15.292835034,601.25,A007,A029,0,0,normal
TX0005693,2026-03-11 22:39:26.873328496,2560.94,A025,A019,0,0,normal
TX0003435,2026-03-11 22:57:41.506551747,221.71,A020,A023,0,0,normal
TX0000204,2026-03-11 23:05:40.577477422,424.31,A003,A027,0,0,normal
TX0003152,2026-03-11 23:30:22.123451124,2557.87,A004,A008,0,0,normal
TX0002170,2026-03-11 23:46:38.310578899,1378.52,A011,A017,0,0,normal
TX0003931,2026-03-12 00:57:07.706964868,731.49,A029,A012,0,0,normal
TX0005678,2026-03-12 01:00:44.029087667,257.48,A027,A005,0,0,normal
TX0000004,2026-03-12 01:18:29.294862075,358.91,A019,A014,0,0,normal
TX0005846,2026-03-12 01:27:08.906541451,64.79,A024,A008,0,0,normal
TX0002903,2026-03-12 01:59:27.343082870,120.35,A030,A013,0,0,normal
TX0003879,2026-03-12 02:28:28.092221596,650.04,A029,A022,0,0,normal
TX0000064,2026-03-12 02:37:54.874203176,448.93,A019,A020,0,0,normal
TX0000788,2026-03-12 03:24:43.488896878,737.26,A022,A004,0,0,normal
TX0000308,2026-03-12 04:31:07.126081252,9773.97,A019,A021,1,0,circular
TX0001767,2026-03-12 04:38:49.150093544,9950.82,A019,A021,1,0,repeated_pair
TX0004501,2026-03-12 04:42:26.496532839,970.75,A018,A019,0,0,normal
TX0004713,2026-03-12 04:56:31.858037090,506.08,A010,A024,0,0,normal
TX0004722,2026-03-12 04:58:56.196556374,1278.99,A022,A006,0,0,normal
TX0005897,2026-03-12 05:24:43.799829352,250.4,A015,A021,0,0,normal
TX0002497,2026-03-12 05:53:22.085138583,2401.1,A020,A018,0,0,normal
TX0002833,2026-03-12 06:10:50.768422063,2340.67,A020,A026,0,0,normal
TX0002757,2026-03-12 07:13:45.393912585,793.58,A025,A021,0,0,normal
TX0004513,2026-03-12 07:16:14.991030420,285.73,A013,A020,0,0,normal
TX0003865,2026-03-12 07:27:52.361659552,247.22,A001,A002,0,0,normal
TX0004013,2026-03-12 08:44:47.154290460,586.49,A012,A003,0,0,normal
TX0003040,2026-03-12 09:15:14.111240963,695.28,A004,A006,0,0,normal
TX0003660,2026-03-12 09:40:23.906626950,96.86,A021,A025,0,0,normal
TX0005253,2026-03-12 10:37:34.916344811,141.16,A010,A004,0,0,normal
TX0005594,2026-03-12 11:15:17.411682093,693.25,A022,A009,0,0,normal
TX0003661,2026-03-12 11:35:34.703997280,1756.36,A012,A025,0,0,normal
TX0002750,2026-03-12 11:50:11.117690208,323.53,A006,A017,0,0,normal
TX0005861,2026-03-12 12:14:47.903132569,520.72,A030,A020,0,0,normal
TX0001866,2026-03-12 13:28:27.639424916,377.46,A001,A026,0,0,normal
TX0004995,2026-03-12 13:52:00.067684014,91.82,A016,A008,0,0,normal
TX0004281,2026-03-12 13:53:34.086583519,537.98,A010,A013,0,0,normal
TX0002086,2026-03-12 13:57:47.752211566,221.22,A007,A027,0,0,normal
TX0003697,2026-03-12 14:55:37.401654321,1212.23,A022,A024,0,0,normal
TX0000598,2026-03-12 14:58:15.693138132,548.35,A025,A008,0,0,normal
TX0000477,2026-03-12 14:59:57.649418087,659.63,A021,A030,0,0,normal
TX0005826,2026-03-12 15:03:16.214134128,13854.3,A003,A013,1,0,repeated_pair
TX0004604,2026-03-12 16:03:43.815298946,217.62,A024,A018,0,0,normal
TX0005178,2026-03-12 16:22:25.164138046,747.13,A026,A029,0,0,normal
TX0002860,2026-03-12 16:33:05.014000189,9821.32,A030,A003,1,0,circular
TX0001488,2026-03-12 17:05:11.693915910,14709.83,A003,A013,1,0,bursty
TX0005242,2026-03-12 17:08:01.993741074,9828.16,A030,A019,1,0,bursty
TX0002405,2026-03-12 17:09:42.513970948,21058.21,A013,A030,1,0,bursty
TX0004028,2026-03-12 17:10:17.504729059,1357.36,A011,A013,0,0,normal
TX0005468,2026-03-12 17:16:27.223256115,9923.91,A019,A013,1,1,bursty
TX0003196,2026-03-12 17:17:09.031050021,9620.2,A021,A019,1,0,bursty
TX0001711,2026-03-12 17:19:05.328011254,9693.96,A003,A030,1,0,bursty
TX0003396,2026-03-12 17:21:07.358177467,9635.82,A013,A019,1,0,bursty
TX0004202,2026-03-12 17:21:16.825411422,20172.49,A003,A019,1,0,bursty
TX0000625,2026-03-12 17:28:38.948392503,17878.22,A021,A013,1,1,bursty
TX0004698,2026-03-12 17:29:53.803528356,18984.77,A021,A030,1,0,bursty
TX0003713,2026-03-12 17:32:49.133348222,9675.43,A013,A021,1,0,bursty
TX0005651,2026-03-12 17:37:49.533972913,21146.23,A030,A013,1,0,bursty
TX0003883,2026-03-12 17:37:52.455074947,17689.64,A019,A003,1,1,bursty
TX0000347,2026-03-12 17:38:03.032023330,16299.57,A030,A021,1,0,bursty
TX0000180,2026-03-12 17:38:13.152643699,9946.97,A013,A021,1,0,bursty
TX0002713,2026-03-12 17:39:43.329548790,21855.39,A030,A021,1,0,bursty
TX0003651,2026-03-12 17:39:54.311421857,9665.74,A030,A003,1,0,bursty
TX0004751,2026-03-12 17:41:14.632268736,9925.2,A021,A030,1,0,bursty
TX0005692,2026-03-12 17:43:27.362520424,9851.71,A019,A013,1,1,bursty
TX0004821,2026-03-12 17:44:39.897225884,9725.15,A013,A019,1,0,bursty
TX0004174,2026-03-12 17:47:41.874284406,83.15,A016,A022,0,0,normal
TX0001837,2026-03-12 17:48:34.686418366,15444.96,A021,A030,1,0,bursty
TX0001541,2026-03-12 17:50:17.619977761,1316.48,A027,A006,0,0,normal
TX0000907,2026-03-12 17:51:05.691212980,9725.43,A003,A021,1,0,bursty
TX0004154,2026-03-12 17:51:13.455692339,9687.62,A013,A019,1,1,bursty
TX0002844,2026-03-12 17:52:11.006337107,19103.4,A003,A021,1,0,bursty
TX0005420,2026-03-12 17:56:20.922988619,9865.5,A021,A003,1,1,bursty
TX0000255,2026-03-12 17:56:41.171453155,9941.28,A030,A003,1,0,bursty
TX0004615,2026-03-12 17:57:46.663975584,9905.84,A003,A021,1,0,bursty
TX0005655,2026-03-12 17:58:05.097451270,9651.74,A021,A013,1,1,bursty
TX0000306,2026-03-12 17:58:21.143819710,9950.58,A030,A013,1,0,bursty
TX0001253,2026-03-12 17:59:20.694504709,14099.34,A013,A021,1,0,bursty
TX0004599,2026-03-12 18:03:41.275331821,12883.59,A030,A019,1,1,bursty
TX0003157,2026-03-12 18:03:51.768716856,15138.72,A013,A021,1,0,bursty
TX0003463,2026-03-12 18:04:34.894000476,9653.5,A003,A021,1,0,bursty
TX0002406,2026-03-12 18:04:59.813530671,9764.0,A021,A013,1,0,bursty
TX0002055,2026-03-12 18:05:13.284222963,9953.91,A003,A013,1,1,bursty
TX0004231,2026-03-12 18:05:55.624060412,9646.93,A030,A019,1,0,bursty
TX0005582,2026-03-12 18:07:07.079184376,9805.92,A003,A021,1,1,bursty
TX0002204,2026-03-12 18:08:44.961065103,14845.57,A013,A019,1,1,bursty
TX0003698,2026-03-12 18:09:09.591230143,793.05,A009,A026,0,0,normal
TX0002333,2026-03-12 18:09:44.518915923,9758.9,A003,A021,1,1,bursty
TX0004489,2026-03-12 18:14:48.153888732,14689.57,A019,A013,1,0,bursty
TX0004287,2026-03-12 18:18:26.793916496,9975.42,A030,A003,1,1,bursty
TX0003969,2026-03-12 18:25:02.313268036,9794.49,A003,A013,1,1,bursty
TX0005853,2026-03-12 18:26:31.641320148,9863.7,A003,A030,1,1,bursty
TX0004239,2026-03-12 18:30:32.159922351,1042.89,A002,A010,0,0,normal
TX0003046,2026-03-12 18:30:47.835840133,15469.52,A003,A013,1,1,bursty
TX0002334,2026-03-12 18:38:30.479074567,9953.52,A021,A013,1,1,bursty
TX0005362,2026-03-12 18:39:40.258946501,17602.55,A019,A013,1,0,structuring
TX0002894,2026-03-12 19:10:25.574261587,90.27,A001,A022,0,0,normal
TX0002007,2026-03-12 19:15:44.967653270,9926.13,A003,A013,1,0,repeated_pair
TX0005727,2026-03-12 19:21:21.661536211,1749.74,A011,A024,0,0,normal
TX0003115,2026-03-12 20:38:41.147166294,107.45,A010,A014,0,0,normal
TX0005604,2026-03-12 20:56:11.963694873,677.99,A013,A012,0,0,normal
TX0003486,2026-03-12 21:22:25.454422771,555.41,A013,A021,0,0,normal
TX0004623,2026-03-12 21:29:49.182900613,13242.64,A019,A021,1,1,circular
TX0002048,2026-03-12 21:31:45.600544970,257.06,A011,A007,0,0,normal
TX0002009,2026-03-12 21:33:09.274317862,2808.58,A001,A015,0,0,normal
TX0002539,2026-03-12 22:57:36.883906445,452.82,A009,A015,0,0,normal
TX0005937,2026-03-12 23:05:16.789703667,1192.62,A006,A021,0,0,normal
TX0002424,2026-03-12 23:47:39.976294139,1172.42,A017,A005,0,0,normal
TX0004315,2026-03-12 23:54:49.484428896,200.85,A026,A025,0,0,normal
TX0005905,2026-03-13 00:20:11.409170715,161.79,A011,A027,0,0,normal
TX0000920,2026-03-13 00:21:17.513171892,311.38,A014,A008,0,0,normal
TX0005921,2026-03-13 01:12:51.691635665,1264.24,A006,A010,0,0,normal
TX0005061,2026-03-13 02:02:10.533523867,16996.95,A019,A021,1,0,repeated_pair
TX0005565,2026-03-13 02:26:44.422840010,187.33,A018,A023,0,0,normal
TX0000829,2026-03-13 02:27:50.694988840,529.38,A030,A025,0,0,normal
TX0002987,2026-03-13 02:49:35.123546933,2130.52,A027,A019,0,0,normal
TX0001732,2026-03-13 02:59:39.686493998,611.36,A018,A019,0,0,normal
TX0000987,2026-03-13 03:17:32.784241904,149.61,A008,A027,0,0,normal
