transaction_id,timestamp,sender_account,beneficiary_account,is_fraud_label,is_fraud_ground_truth,amount,hour_of_day,day_of_week,sender_idx,beneficiary_idx,sender_txn_count_1h,sender_txn_count_24h,sender_avg_amount_24h,sender_std_amount_24h,pair_txn_count_24h,seconds_since_last_pair_txn,beneficiary_inbound_count_1h,beneficiary_unique_senders_24h
TX0004379,2026-03-19 05:50:20.983669108,A026,A018,0,0,737.09,5.0,3.0,26.0,18.0,0.0,1.0,692.66,0.0,0.0,-1.0,0.0,2.0
TX0004667,2026-03-19 06:11:59.183893537,A019,A021,1,1,9708.2,6.0,3.0,19.0,21.0,0.0,4.0,8301.8725,4677.795919855712,3.0,13135.582449,0.0,2.0
TX0003343,2026-03-19 06:31:57.952991056,A016,A017,0,0,2449.8,6.0,3.0,16.0,17.0,0.0,1.0,733.63,0.0,0.0,-1.0,0.0,2.0
TX0003139,2026-03-19 06:32:43.065808402,A003,A002,0,0,618.64,6.0,3.0,3.0,2.0,0.0,3.0,8105.7300000000005,5353.181419903495,0.0,-1.0,0.0,3.0
TX0003992,2026-03-19 06:36:18.278422256,A026,A018,0,0,1157.98,6.0,3.0,26.0,18.0,1.0,2.0,714.875,22.215000000000032,1.0,2757.294753,1.0,3.0
TX0001092,2026-03-19 06:44:01.326209407,A029,A008,0,0,80.38,6.0,3.0,29.0,8.0,0.0,2.0,690.835,526.7950000000001,0.0,-1.0,0.0,2.0
TX0002736,2026-03-19 06:48:59.168587252,A002,A015,0,0,2059.81,6.0,3.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
TX0005426,2026-03-19 07:11:00.017265533,A007,A024,0,0,205.96,7.0,3.0,7.0,24.0,0.0,2.0,2015.8449999999998,1238.545,0.0,-1.0,0.0,4.0
TX0002199,2026-03-19 07:25:08.830440762,A018,A016,0,0,1690.3,7.0,3.0,18.0,16.0,0.0,4.0,421.49,231.428622581564,0.0,-1.0,0.0,1.0
TX0000452,2026-03-19 08:35:10.577578521,A028,A027,0,0,131.02,8.0,3.0,28.0,27.0,0.0,3.0,2383.7999999999997,1459.2471368711563,1.0,50164.617465,0.0,3.0
TX0004803,2026-03-19 08:36:45.189373813,A024,A006,0,0,96.2,8.0,3.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
TX0000433,2026-03-19 08:39:06.513904217,A003,A007,0,0,478.2,8.0,3.0,3.0,7.0,0.0,4.0,6233.9575,5657.1203240755585,1.0,76991.139861,0.0,1.0
TX0003378,2026-03-19 08:46:14.138168527,A009,A020,0,0,217.27,8.0,3.0,9.0,20.0,0.0,2.0,1157.7549999999999,474.86499999999995,0.0,-1.0,0.0,0.0
TX0003639,2026-03-19 09:06:33.957324457,A008,A010,0,0,67.26,9.0,3.0,8.0,10.0,0.0,2.0,682.58,528.8100000000001,0.0,-1.0,0.0,1.0
TX0002607,2026-03-19 09:17:03.919590810,A019,A023,0,0,1118.8,9.0,3.0,19.0,23.0,0.0,5.0,8583.138,4221.594587382356,0.0,-1.0,0.0,0.0
TX0000408,2026-03-19 09:32:10.087853144,A018,A011,0,0,984.68,9.0,3.0,18.0,11.0,0.0,5.0,675.2520000000001,548.1131055320608,0.0,-1.0,0.0,1.0
TX0002090,2026-03-19 10:02:04.937465824,A020,A019,0,0,190.11,10.0,3.0,20.0,19.0,0.0,1.0,784.69,0.0,0.0,-1.0,0.0,0.0
TX0002719,2026-03-19 10:09:42.647258031,A023,A026,0,0,1595.38,10.0,3.0,23.0,26.0,0.0,2.0,855.04,213.44,0.0,-1.0,0.0,0.0
TX0000500,2026-03-19 10:20:48.786373257,A022,A007,0,0,632.42,10.0,3.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
TX0003492,2026-03-19 10:41:23.687621775,A010,A019,0,0,350.01,10.0,3.0,10.0,19.0,0.0,1.0,48.91,0.0,0.0,-1.0,1.0,1.0
TX0000224,2026-03-19 10:57:41.140625906,A020,A005,0,0,192.38,10.0,3.0,20.0,5.0,1.0,2.0,487.40000000000003,297.29,0.0,-1.0,0.0,0.0
TX0005108,2026-03-19 11:21:56.110401682,A015,A024,0,0,647.0,11.0,3.0,15.0,24.0,0.0,3.0,1645.613333333333,1226.2907133936696,1.0,60724.899838,0.0,5.0
TX0000572,2026-03-19 11:30:49.985533080,A009,A006,0,0,1883.92,11.0,3.0,9.0,6.0,0.0,3.0,844.2599999999999,588.9731817890068,0.0,-1.0,0.0,1.0
TX0001506,2026-03-19 12:16:57.276026598,A015,A023,0,0,96.6,12.0,3.0,15.0,23.0,1.0,4.0,1395.9599999999998,1146.6568997960985,0.0,-1.0,0.0,1.0
TX0003949,2026-03-19 12:18:17.933553213,A021,A024,0,0,500.1,12.0,3.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,5.0
TX0005770,2026-03-19 12:26:06.851668756,A006,A010,0,0,1014.55,12.0,3.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0002413,2026-03-19 12:32:44.077774162,A030,A021,0,1,17210.06,12.0,3.0,30.0,21.0,0.0,1.0,15020.68,0.0,0.0,-1.0,0.0,2.0
TX0003570,2026-03-19 12:36:00.990968165,A004,A011,0,0,551.23,12.0,3.0,4.0,11.0,0.0,3.0,441.68666666666667,207.28368006725043,1.0,55883.15311,0.0,2.0
TX0004467,2026-03-19 12:47:11.865158824,A008,A012,0,0,3065.47,12.0,3.0,8.0,12.0,0.0,3.0,477.47333333333336,520.157828761831,0.0,-1.0,0.0,0.0
TX0003814,2026-03-19 13:23:07.626843794,A008,A015,0,0,677.53,13.0,3.0,8.0,15.0,1.0,4.0,1124.4724999999999,1207.7859454881689,0.0,-1.0,0.0,1.0
TX0002191,2026-03-19 13:49:33.257899954,A020,A005,0,0,806.53,13.0,3.0,20.0,5.0,0.0,2.0,191.245,1.134999999999991,1.0,10312.117274,0.0,1.0
TX0005312,2026-03-19 14:28:12.718819816,A013,A019,0,1,9700.27,14.0,3.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0005232,2026-03-19 14:51:07.064401890,A023,A027,0,0,109.69,14.0,3.0,23.0,27.0,0.0,3.0,1101.82,390.0920735757992,0.0,-1.0,0.0,3.0
TX0000942,2026-03-19 14:57:10.919185162,A015,A004,0,0,311.13,14.0,3.0,15.0,4.0,0.0,5.0,1136.088,1149.7788753564748,2.0,63162.973655,0.0,1.0
TX0001166,2026-03-19 15:21:15.379191911,A017,A020,0,0,947.43,15.0,3.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
TX0003535,2026-03-19 15:35:45.698069556,A005,A020,0,0,1065.2,15.0,3.0,5.0,20.0,0.0,1.0,330.92,0.0,0.0,-1.0,1.0,2.0
TX0004273,2026-03-19 15:41:16.766421275,A017,A018,0,0,302.52,15.0,3.0,17.0,18.0,1.0,1.0,947.43,0.0,0.0,-1.0,0.0,1.0
TX0001349,2026-03-19 16:24:25.435379219,A029,A021,0,0,494.4,16.0,3.0,29.0,21.0,0.0,2.0,649.0050000000001,568.625,0.0,-1.0,0.0,3.0
TX0004350,2026-03-19 16:28:19.828241889,A015,A019,0,0,40.74,16.0,3.0,15.0,19.0,0.0,6.0,998.5949999999999,1093.7006798442007,0.0,-1.0,0.0,3.0
TX0002448,2026-03-19 16:28:26.586601024,A026,A016,0,0,768.09,16.0,3.0,26.0,16.0,0.0,2.0,947.5350000000001,210.445,0.0,-1.0,0.0,2.0
TX0002142,2026-03-19 17:08:26.192645559,A025,A030,0,0,3029.94,17.0,3.0,25.0,30.0,0.0,2.0,346.52,1.4799999999999898,0.0,-1.0,0.0,0.0
TX0004172,2026-03-19 17:17:38.326426498,A012,A014,0,0,676.95,17.0,3.0,12.0,14.0,0.0,1.0,577.96,0.0,0.0,-1.0,0.0,1.0
TX0004545,2026-03-19 17:31:55.927735105,A010,A027,0,0,322.12,17.0,3.0,10.0,27.0,0.0,2.0,199.45999999999998,150.54999999999998,0.0,-1.0,0.0,4.0
TX0004720,2026-03-19 18:13:26.740953768,A009,A001,0,0,373.33,18.0,3.0,9.0,1.0,0.0,3.0,928.0266666666666,702.1393710811425,0.0,-1.0,0.0,1.0
TX0003820,2026-03-19 18:41:17.373100541,A030,A003,0,1,20739.23,18.0,3.0,30.0,3.0,0.0,2.0,16115.37,1094.6900000000005,1.0,55867.331753,0.0,1.0
TX0005564,2026-03-19 18:42:04.147098218,A016,A018,0,0,441.78,18.0,3.0,16.0,18.0,0.0,2.0,1591.7150000000001,858.0850000000002,0.0,-1.0,0.0,2.0
TX0005841,2026-03-19 18:46:58.062333777,A015,A026,0,0,1594.03,18.0,3.0,15.0,26.0,0.0,6.0,466.51833333333326,483.4735915372099,0.0,-1.0,0.0,1.0
TX0004930,2026-03-19 18:47:47.945390133,A018,A023,0,0,124.35,18.0,3.0,18.0,23.0,0.0,5.0,725.286,562.4690308132529,0.0,-1.0,0.0,2.0
TX0002977,2026-03-19 19:02:01.073091039,A029,A006,0,0,465.46,19.0,3.0,29.0,6.0,0.0,3.0,597.4700000000001,469.9659273465117,0.0,-1.0,0.0,2.0
TX0001911,2026-03-19 19:40:36.803864436,A008,A013,0,0,469.28,19.0,3.0,8.0,13.0,0.0,3.0,1270.0866666666668,1293.7434968424852,0.0,-1.0,0.0,3.0
TX0003840,2026-03-19 20:15:27.257473704,A013,A029,0,0,192.79,20.0,3.0,13.0,29.0,0.0,1.0,9700.27,0.0,0.0,-1.0,0.0,1.0
TX0001394,2026-03-19 20:55:08.096915649,A022,A008,0,0,1625.41,20.0,3.0,22.0,8.0,0.0,1.0,632.42,0.0,0.0,-1.0,0.0,2.0
TX0000863,2026-03-19 21:19:57.243885595,A001,A015,0,0,465.27,21.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0004749,2026-03-19 21:21:00.512139325,A002,A022,0,0,371.68,21.0,3.0,2.0,22.0,0.0,1.0,2059.81,0.0,0.0,-1.0,0.0,0.0
TX0000139,2026-03-19 21:23:09.252224286,A020,A024,0,0,155.34,21.0,3.0,20.0,24.0,0.0,3.0,396.34,290.04961104381204,0.0,-1.0,0.0,5.0
TX0001923,2026-03-19 21:30:56.265262455,A019,A024,0,0,154.68,21.0,3.0,19.0,24.0,0.0,4.0,8444.665,4468.1551948679,0.0,-1.0,1.0,6.0
TX0004283,2026-03-19 21:48:41.456872521,A026,A007,0,0,457.16,21.0,3.0,26.0,7.0,0.0,3.0,887.7200000000001,191.5212794095389,0.0,-1.0,0.0,2.0
TX0005011,2026-03-19 22:29:00.010936211,A019,A021,0,1,9899.46,22.0,3.0,19.0,21.0,1.0,5.0,6786.668000000001,5193.009232071131,3.0,58620.827042,0.0,3.0
TX0002193,2026-03-19 22:33:17.820753594,A008,A011,0,0,60.28,22.0,3.0,8.0,11.0,0.0,4.0,1069.885,1172.8475172523492,0.0,-1.0,0.0,2.0
TX0001779,2026-03-19 22:46:02.974206927,A014,A001,0,0,415.09,22.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0004300,2026-03-19 22:59:28.821245763,A021,A009,0,0,1038.36,22.0,3.0,21.0,9.0,0.0,1.0,500.1,0.0,0.0,-1.0,0.0,0.0
TX0005153,2026-03-19 23:19:10.602335222,A022,A001,0,0,63.37,23.0,3.0,22.0,1.0,0.0,2.0,1128.915,496.49500000000006,0.0,-1.0,1.0,3.0
TX0004946,2026-03-19 23:22:09.091639497,A004,A030,0,0,486.96,23.0,3.0,4.0,30.0,0.0,2.0,584.24,33.00999999999999,0.0,-1.0,0.0,1.0
TX0003457,2026-03-20 00:17:52.844492651,A013,A018,0,0,176.07,0.0,4.0,13.0,18.0,0.0,2.0,4946.530000000001,4753.740000000001,0.0,-1.0,0.0,3.0
TX0003387,2026-03-20 00:20:22.051146894,A025,A005,0,0,3297.69,0.0,4.0,25.0,5.0,0.0,1.0,3029.94,0.0,0.0,-1.0,0.0,1.0
TX0005288,2026-03-20 00:22:26.782175002,A019,A013,0,0,1198.99,0.0,4.0,19.0,13.0,0.0,5.0,6118.778,4486.967491972278,0.0,-1.0,0.0,2.0
TX0000336,2026-03-20 01:05:30.755721469,A019,A020,0,0,157.4,1.0,4.0,19.0,20.0,1.0,6.0,5298.8133333333335,4487.661752099366,0.0,-1.0,0.0,3.0
TX0004754,2026-03-20 01:08:37.905970280,A013,A026,0,0,1094.71,1.0,4.0,13.0,26.0,1.0,3.0,3356.376666666667,4485.815188505008,0.0,-1.0,0.0,2.0
TX0004336,2026-03-20 01:20:00.147928927,A008,A018,0,0,48.25,1.0,4.0,8.0,18.0,0.0,5.0,867.9639999999999,1124.0753533211196,0.0,-1.0,0.0,4.0
TX0005820,2026-03-20 01:21:06.834027053,A022,A027,0,0,112.3,1.0,4.0,22.0,27.0,0.0,3.0,773.7333333333332,645.4813883365568,0.0,-1.0,0.0,3.0
TX0000304,2026-03-20 01:22:27.575634145,A010,A006,0,0,1168.68,1.0,4.0,10.0,6.0,0.0,3.0,240.34666666666666,135.84417797200177,0.0,-1.0,0.0,3.0
TX0004395,2026-03-20 02:00:48.537633251,A008,A012,0,0,564.97,2.0,4.0,8.0,12.0,1.0,6.0,731.3449999999999,1070.6438510346627,1.0,47616.672474,0.0,1.0
TX0001053,2026-03-20 02:55:01.613489998,A012,A030,0,0,242.67,2.0,4.0,12.0,30.0,0.0,2.0,627.455,49.495000000000005,0.0,-1.0,0.0,2.0
TX0000513,2026-03-20 03:23:25.691403388,A003,A021,0,0,3826.43,3.0,4.0,3.0,21.0,0.0,3.0,3661.956666666667,4403.579042281656,0.0,-1.0,0.0,3.0
TX0002176,2026-03-20 03:57:36.390914354,A002,A008,0,0,970.17,3.0,4.0,2.0,8.0,0.0,2.0,1215.745,844.0649999999999,0.0,-1.0,0.0,2.0
TX0004658,2026-03-20 04:34:06.548735142,A010,A028,0,0,528.87,4.0,4.0,10.0,28.0,0.0,3.0,613.6033333333334,392.66359005585883,0.0,-1.0,0.0,0.0
TX0001045,2026-03-20 04:47:30.705969426,A018,A019,0,0,219.91,4.0,4.0,18.0,19.0,0.0,3.0,933.11,640.335562706513,0.0,-1.0,0.0,4.0
TX0003302,2026-03-20 05:08:33.347739158,A021,A018,0,0,985.46,5.0,4.0,21.0,18.0,0.0,2.0,769.23,269.12999999999994,0.0,-1.0,0.0,5.0
TX0000499,2026-03-20 05:09:21.373036186,A018,A026,0,0,608.42,5.0,4.0,18.0,26.0,1.0,4.0,754.81,634.7400213079368,0.0,-1.0,0.0,3.0
TX0001404,2026-03-20 05:29:19.067810115,A013,A004,0,0,1754.06,5.0,4.0,13.0,4.0,0.0,4.0,2790.96,4006.3688609387927,0.0,-1.0,0.0,1.0
TX0002980,2026-03-20 05:29:45.419935313,A008,A022,0,0,573.27,5.0,4.0,8.0,22.0,0.0,7.0,707.5771428571428,992.9318634329386,0.0,-1.0,0.0,1.0
TX0005966,2026-03-20 05:31:10.451961291,A024,A009,0,0,933.02,5.0,4.0,24.0,9.0,0.0,1.0,96.2,0.0,0.0,-1.0,0.0,1.0
TX0004000,2026-03-20 05:49:28.565184369,A020,A019,0,0,411.51,5.0,4.0,20.0,19.0,0.0,4.0,336.09,272.00509213983474,1.0,71243.627718,0.0,5.0
TX0002599,2026-03-20 06:40:22.199673357,A022,A026,0,0,256.42,6.0,4.0,22.0,26.0,0.0,4.0,608.375,628.1041332653368,0.0,-1.0,0.0,4.0
TX0005003,2026-03-20 07:47:13.493420285,A024,A009,0,0,599.45,7.0,4.0,24.0,9.0,0.0,2.0,514.61,418.40999999999997,1.0,8163.041458,0.0,2.0
TX0001663,2026-03-20 08:02:13.149222569,A024,A016,0,0,354.75,8.0,4.0,24.0,16.0,1.0,3.0,542.89,343.9633733408254,0.0,-1.0,0.0,1.0
TX0004967,2026-03-20 08:03:43.376263062,A025,A023,0,0,644.94,8.0,4.0,25.0,23.0,0.0,2.0,3163.815,133.875,0.0,-1.0,0.0,3.0
TX0000592,2026-03-20 08:47:01.840186336,A019,A021,0,1,9868.61,8.0,4.0,19.0,21.0,0.0,5.0,2505.8659999999995,3723.9891880702335,1.0,37081.82925,0.0,4.0
TX0003289,2026-03-20 09:22:26.477786257,A015,A009,0,0,452.12,9.0,4.0,15.0,9.0,0.0,5.0,537.9,569.3244725813216,0.0,-1.0,0.0,2.0
TX0002528,2026-03-20 09:33:43.129188697,A025,A013,0,0,360.34,9.0,4.0,25.0,13.0,0.0,3.0,2324.19,1192.4297149098559,0.0,-1.0,0.0,2.0
TX0005829,2026-03-20 10:47:36.467618195,A003,A030,0,0,368.22,10.0,4.0,3.0,30.0,0.0,1.0,3826.43,0.0,0.0,-1.0,0.0,3.0
TX0002023,2026-03-20 11:52:55.258373271,A008,A029,0,0,156.02,11.0,4.0,8.0,29.0,0.0,7.0,779.8642857142856,961.6095247011224,0.0,-1.0,0.0,1.0
TX0005704,2026-03-20 12:08:14.226689022,A016,A009,0,0,888.17,12.0,4.0,16.0,9.0,0.0,1.0,441.78,0.0,0.0,-1.0,0.0,3.0
TX0002059,2026-03-20 12:40:39.910814377,A030,A006,0,0,293.32,12.0,4.0,30.0,6.0,0.0,1.0,20739.23,0.0,0.0,-1.0,0.0,2.0
TX0004418,2026-03-20 12:46:49.220910695,A021,A003,0,0,1877.99,12.0,4.0,21.0,3.0,0.0,2.0,1011.91,26.449999999999932,0.0,-1.0,0.0,1.0
TX0003739,2026-03-20 13:27:36.143466130,A026,A020,0,0,440.07,13.0,4.0,26.0,20.0,0.0,2.0,612.625,155.465,0.0,-1.0,0.0,3.0
TX0000341,2026-03-20 13:29:22.966513950,A024,A030,0,0,389.63,13.0,4.0,24.0,30.0,0.0,3.0,629.0733333333334,237.00521039748378,0.0,-1.0,0.0,4.0
TX0004099,2026-03-20 14:11:28.889739636,A001,A011,0,0,185.8,14.0,4.0,1.0,11.0,0.0,1.0,465.27,0.0,0.0,-1.0,0.0,1.0
TX0000618,2026-03-20 14:11:52.871847841,A010,A001,0,0,191.18,14.0,4.0,10.0,1.0,0.0,3.0,673.2233333333334,360.36497428147607,0.0,-1.0,0.0,3.0
TX0004191,2026-03-20 14:13:18.404875981,A006,A005,0,0,1362.86,14.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
TX0002371,2026-03-20 14:17:23.187742561,A015,A007,0,0,104.29,14.0,4.0,15.0,7.0,0.0,4.0,599.505,592.9124681814341,0.0,-1.0,0.0,1.0
TX0001752,2026-03-20 14:29:13.426537941,A005,A021,0,0,369.01,14.0,4.0,5.0,21.0,0.0,1.0,1065.2,0.0,0.0,-1.0,0.0,3.0
TX0003807,2026-03-20 15:01:39.252262590,A029,A022,0,0,1843.82,15.0,4.0,29.0,22.0,0.0,2.0,479.92999999999995,14.469999999999999,0.0,-1.0,0.0,2.0
TX0003763,2026-03-20 15:19:16.641380925,A005,A006,0,0,221.66,15.0,4.0,5.0,6.0,1.0,2.0,717.105,348.095,0.0,-1.0,0.0,3.0
TX0001291,2026-03-20 15:49:17.724199506,A009,A007,0,0,383.47,15.0,4.0,9.0,7.0,0.0,1.0,373.33,0.0,0.0,-1.0,0.0,2.0
TX0004777,2026-03-20 16:25:28.398338508,A023,A008,0,0,178.21,16.0,4.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0000291,2026-03-20 16:33:42.302925251,A004,A022,0,0,410.49,16.0,4.0,4.0,22.0,0.0,1.0,486.96,0.0,0.0,-1.0,0.0,3.0
TX0005213,2026-03-20 16:54:06.478527240,A017,A015,0,0,459.35,16.0,4.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
TX0001894,2026-03-20 17:05:12.426732035,A015,A009,0,0,2299.71,17.0,4.0,15.0,9.0,0.0,3.0,716.8133333333334,636.3323227336135,1.0,27765.948945,0.0,4.0
TX0005686,2026-03-20 17:10:18.479690661,A014,A012,0,0,593.45,17.0,4.0,14.0,12.0,0.0,1.0,415.09,0.0,0.0,-1.0,0.0,1.0
TX0001966,2026-03-20 17:28:12.312713950,A023,A017,0,0,452.59,17.0,4.0,23.0,17.0,0.0,1.0,178.21,0.0,0.0,-1.0,0.0,0.0
TX0003176,2026-03-20 17:31:20.535162390,A012,A018,0,0,323.12,17.0,4.0,12.0,18.0,0.0,1.0,242.67,0.0,0.0,-1.0,0.0,4.0
TX0001028,2026-03-20 17:46:39.755977653,A029,A011,0,0,373.89,17.0,4.0,29.0,11.0,0.0,2.0,1154.6399999999999,689.18,0.0,-1.0,0.0,2.0
TX0004938,2026-03-20 17:49:45.192215781,A019,A021,1,1,9642.9,17.0,4.0,19.0,21.0,0.0,5.0,4255.8279999999995,4611.175326926531,2.0,32563.352029,0.0,3.0
TX0003329,2026-03-20 17:57:32.603856233,A007,A024,0,0,846.41,17.0,4.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
TX0000971,2026-03-20 18:03:00.451762948,A015,A012,0,0,622.44,18.0,4.0,15.0,12.0,1.0,4.0,1112.5375,879.4782356424462,0.0,-1.0,1.0,2.0
TX0003622,2026-03-20 18:12:16.953690500,A013,A003,0,0,465.15,18.0,4.0,13.0,3.0,0.0,4.0,804.4075,662.3819503268111,0.0,-1.0,0.0,2.0
TX0000653,2026-03-20 18:12:55.924450114,A016,A007,0,0,65.92,18.0,4.0,16.0,7.0,0.0,2.0,664.9749999999999,223.195,0.0,-1.0,0.0,3.0
TX0001161,2026-03-20 18:31:19.433190516,A015,A029,0,0,152.38,18.0,4.0,15.0,29.0,1.0,5.0,1014.518,810.689128517214,0.0,-1.0,0.0,2.0
TX0000646,2026-03-20 18:38:09.029574514,A007,A001,0,0,647.5,18.0,4.0,7.0,1.0,1.0,1.0,846.41,0.0,0.0,-1.0,0.0,3.0
TX0000372,2026-03-20 19:09:50.734704744,A019,A021,0,1,9710.78,19.0,4.0,19.0,21.0,0.0,6.0,5153.673333333333,4663.662308314024,3.0,4805.542488,0.0,3.0
TX0005045,2026-03-20 19:14:32.793057576,A007,A011,0,0,775.93,19.0,4.0,7.0,11.0,1.0,2.0,746.9549999999999,99.45499999999998,0.0,-1.0,0.0,3.0
TX0000872,2026-03-20 19:36:40.147466598,A023,A003,0,0,341.26,19.0,4.0,23.0,3.0,0.0,2.0,315.4,137.18999999999997,0.0,-1.0,0.0,2.0
TX0003104,2026-03-20 20:06:18.688109912,A019,A003,0,1,9788.65,20.0,4.0,19.0,3.0,1.0,7.0,5804.688571428572,4602.777919686665,0.0,-1.0,1.0,3.0
TX0004664,2026-03-20 20:10:12.471744305,A017,A019,0,0,903.95,20.0,4.0,17.0,19.0,0.0,1.0,459.35,0.0,0.0,-1.0,0.0,2.0
TX0000490,2026-03-20 20:44:13.127741381,A011,A027,0,0,441.59,20.0,4.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
TX0005845,2026-03-20 21:13:00.209967392,A024,A013,0,0,430.74,21.0,4.0,24.0,13.0,0.0,4.0,569.2125,229.95338749135658,0.0,-1.0,0.0,2.0
TX0002684,2026-03-20 21:39:43.188673021,A013,A015,0,0,186.05,21.0,4.0,13.0,15.0,0.0,4.0,872.4975000000001,607.7569590459249,0.0,-1.0,0.0,1.0
TX0005776,2026-03-20 21:54:13.902977981,A003,A020,0,0,556.95,21.0,4.0,3.0,20.0,0.0,2.0,2097.325,1729.105,0.0,-1.0,0.0,2.0
TX0003080,2026-03-20 21:56:44.497573384,A019,A029,0,0,2078.32,21.0,4.0,19.0,29.0,0.0,7.0,7180.97,4122.919386246318,0.0,-1.0,0.0,2.0
TX0003320,2026-03-20 21:58:20.687369310,A023,A010,0,0,897.36,21.0,4.0,23.0,10.0,0.0,3.0,324.02,112.67655568040762,0.0,-1.0,0.0,0.0
TX0003516,2026-03-20 22:53:51.070208316,A006,A004,0,0,1574.48,22.0,4.0,6.0,4.0,0.0,1.0,1362.86,0.0,0.0,-1.0,0.0,1.0
TX0004614,2026-03-20 23:07:18.123332617,A015,A021,0,0,551.58,23.0,4.0,15.0,21.0,0.0,5.0,726.188,809.6741497516146,0.0,-1.0,0.0,3.0
TX0003986,2026-03-20 23:12:32.137572868,A023,A008,0,0,307.94,23.0,4.0,23.0,8.0,0.0,4.0,467.355,266.7522658291772,1.0,24423.739234,0.0,2.0
TX0001437,2026-03-20 23:19:07.722717552,A012,A008,0,0,395.53,23.0,4.0,12.0,8.0,0.0,2.0,282.895,40.22500000000001,0.0,-1.0,1.0,2.0
TX0005131,2026-03-21 00:07:24.112519259,A027,A013,0,0,773.04,0.0,5.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0
TX0004526,2026-03-21 00:31:20.658801548,A003,A013,0,1,9844.51,0.0,5.0,3.0,13.0,0.0,3.0,1583.8666666666666,1587.6024861896494,0.0,-1.0,1.0,3.0
TX0001417,2026-03-21 00:32:34.746381531,A010,A007,0,0,180.74,0.0,5.0,10.0,7.0,0.0,3.0,629.5766666666667,405.3664490584072,0.0,-1.0,0.0,3.0
TX0000807,2026-03-21 01:09:34.469115909,A011,A028,0,0,1656.71,1.0,5.0,11.0,28.0,0.0,1.0,441.59,0.0,0.0,-1.0,0.0,1.0
TX0000182,2026-03-21 01:16:11.067747059,A006,A027,0,0,506.65,1.0,5.0,6.0,27.0,0.0,2.0,1468.67,105.81000000000006,0.0,-1.0,0.0,2.0
TX0001329,2026-03-21 01:18:23.315049906,A022,A004,0,0,996.52,1.0,5.0,22.0,4.0,0.0,2.0,184.36,72.06,0.0,-1.0,0.0,2.0
TX0004954,2026-03-21 01:21:24.286983855,A023,A016,0,0,133.91,1.0,5.0,23.0,16.0,0.0,5.0,435.47200000000004,246.96461247717255,0.0,-1.0,0.0,1.0
TX0000749,2026-03-21 01:29:58.601887046,A026,A021,0,0,719.31,1.0,5.0,26.0,21.0,0.0,1.0,440.07,0.0,0.0,-1.0,0.0,4.0
TX0000284,2026-03-21 02:07:45.028665408,A029,A010,0,0,2990.39,2.0,5.0,29.0,10.0,0.0,2.0,1108.855,734.9649999999999,0.0,-1.0,0.0,1.0
TX0005746,2026-03-21 02:25:32.554342580,A026,A028,0,0,1672.94,2.0,5.0,26.0,28.0,1.0,2.0,579.6899999999999,139.61999999999998,0.0,-1.0,0.0,2.0
TX0005457,2026-03-21 02:34:25.124763131,A009,A020,0,0,1002.46,2.0,5.0,9.0,20.0,0.0,1.0,383.47,0.0,0.0,-1.0,0.0,2.0
TX0001229,2026-03-21 02:38:53.329222062,A007,A020,0,0,938.22,2.0,5.0,7.0,20.0,0.0,3.0,756.6133333333332,82.34539952069102,0.0,-1.0,1.0,3.0
TX0003839,2026-03-21 02:43:04.672070273,A019,A014,0,0,691.16,2.0,5.0,19.0,14.0,0.0,5.0,8217.852,3070.6955995630697,0.0,-1.0,0.0,0.0
TX0001616,2026-03-21 02:44:07.834710894,A023,A020,0,0,784.29,2.0,5.0,23.0,20.0,0.0,6.0,385.21166666666664,251.90627631566113,0.0,-1.0,2.0,4.0
TX0000247,2026-03-21 02:47:17.951559294,A023,A009,0,0,1366.92,2.0,5.0,23.0,9.0,1.0,7.0,442.22285714285715,271.8329890478598,0.0,-1.0,0.0,3.0
TX0005709,2026-03-21 03:03:38.711697616,A023,A002,0,0,418.87,3.0,5.0,23.0,2.0,2.0,8.0,557.81,397.71753839879875,0.0,-1.0,0.0,0.0
TX0005063,2026-03-21 03:07:26.515953057,A028,A015,0,0,240.61,3.0,5.0,28.0,15.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0
